Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
07.03.2018 15:35:07.006,,,,-3257634,,,,
07.03.2018 15:35:07.013,-3441679,,,,,,,
07.03.2018 15:35:07.021,,-3349546,,,,,,
07.03.2018 15:35:07.028,,,-3302385,,,,,
07.03.2018 15:35:07.036,,,,-3221414,,,,
07.03.2018 15:35:06.065,,,,,,-0.62890625,0.41796875,-0.92578125
07.03.2018 15:35:06.085,,,,,,-0.2734375,0.34375,-0.953125
07.03.2018 15:35:06.105,,,,,,-0.484375,0.57421875,-0.953125
07.03.2018 15:35:06.125,,,,,,-0.40234375,0.73828125,-0.734375
07.03.2018 15:35:06.145,,,,,,-0.29296875,0.75,-1.1171875
07.03.2018 15:35:06.165,,,,,,-0.16015625,0.69140625,-0.3515625
07.03.2018 15:35:07.043,-3410568,,,,,,,
07.03.2018 15:35:07.051,,-3322757,,,,,,
07.03.2018 15:35:07.059,,,-3279355,,,,,
07.03.2018 15:35:07.066,,,,-3202760,,,,
07.03.2018 15:35:07.074,-3399869,,,,,,,
07.03.2018 15:35:07.081,,-3320393,,,,,,
07.03.2018 15:35:07.089,,,-3281741,,,,,
07.03.2018 15:35:07.096,,,,-3209524,,,,
07.03.2018 15:35:07.104,-3411281,,,,,,,
07.03.2018 15:35:07.111,,-3336228,,,,,,
07.03.2018 15:35:07.119,,,-3298771,,,,,
07.03.2018 15:35:07.126,,,,-3226154,,,,
07.03.2018 15:35:07.134,-3429742,,,,,,,
07.03.2018 15:35:07.141,,-3352177,,,,,,
07.03.2018 15:35:07.149,,,-3311039,,,,,
07.03.2018 15:35:07.156,,,,-3234719,,,,
07.03.2018 15:35:07.164,-3435657,,,,,,,
07.03.2018 15:35:07.171,,-3363224,,,,,,
07.03.2018 15:35:07.179,,,-3327551,,,,,
07.03.2018 15:35:07.186,,,,-3257010,,,,
07.03.2018 15:35:07.194,-3465458,,,,,,,
07.03.2018 15:35:07.201,,-3396881,,,,,,
07.03.2018 15:35:07.209,,,-3364062,,,,,
07.03.2018 15:35:07.216,,,,-3292214,,,,
07.03.2018 15:35:07.224,-3496741,,,,,,,
07.03.2018 15:35:07.231,,-3420743,,,,,,
07.03.2018 15:35:07.239,,,-3375538,,,,,
07.03.2018 15:35:07.246,,,,-3289732,,,,
07.03.2018 15:35:07.254,-3483613,,,,,,,
