Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
23.02.2018 14:55:46.090,,,-2299812,,,,,
23.02.2018 14:55:46.098,,,,-3230416,,,,
23.02.2018 14:55:46.105,-4165915,,,,,,,
23.02.2018 14:55:46.113,,-2203906,,,,,,
23.02.2018 14:55:46.120,,,-2299827,,,,,
23.02.2018 14:55:46.128,,,,-3227841,,,,
23.02.2018 14:55:44.539,,,,,,0.015625,-0.046875,-1.015625
23.02.2018 14:55:44.559,,,,,,0.01171875,-0.04296875,-0.99609375
23.02.2018 14:55:44.579,,,,,,0.01953125,-0.03125,-1.0078125
23.02.2018 14:55:44.599,,,,,,0.01953125,-0.0390625,-1.0
23.02.2018 14:55:44.619,,,,,,0.015625,-0.05078125,-1.00390625
23.02.2018 14:55:44.639,,,,,,0.01171875,-0.046875,-1.00390625
23.02.2018 14:55:46.135,-4165891,,,,,,,
23.02.2018 14:55:46.143,,-2204067,,,,,,
23.02.2018 14:55:46.150,,,-2299484,,,,,
23.02.2018 14:55:46.158,,,,-3225079,,,,
23.02.2018 14:55:46.165,-4165766,,,,,,,
23.02.2018 14:55:46.173,,-2202671,,,,,,
23.02.2018 14:55:46.180,,,-2299565,,,,,
23.02.2018 14:55:46.188,,,,-3222557,,,,
23.02.2018 14:55:46.195,-4165349,,,,,,,
23.02.2018 14:55:46.203,,-2203861,,,,,,
23.02.2018 14:55:46.210,,,-2299141,,,,,
23.02.2018 14:55:46.218,,,,-3220424,,,,
23.02.2018 14:55:46.225,-4166369,,,,,,,
23.02.2018 14:55:46.233,,-2202434,,,,,,
23.02.2018 14:55:46.240,,,-2298017,,,,,
23.02.2018 14:55:46.248,,,,-3217636,,,,
23.02.2018 14:55:46.255,-4165567,,,,,,,
23.02.2018 14:55:46.263,,-2201794,,,,,,
23.02.2018 14:55:46.270,,,-2297455,,,,,
23.02.2018 14:55:46.278,,,,-3215843,,,,
