Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
02.03.2018 14:13:45.351,5491933,,,,,,,
02.03.2018 14:13:45.359,,5490826,,,,,,
02.03.2018 14:13:45.366,,,5490709,,,,,
02.03.2018 14:13:45.374,,,,5490891,,,,
02.03.2018 14:13:45.381,5490698,,,,,,,
02.03.2018 14:13:45.389,,5490973,,,,,,
02.03.2018 14:13:45.396,,,5490104,,,,,
02.03.2018 14:13:45.404,,,,5491456,,,,
02.03.2018 14:13:45.411,5491853,,,,,,,
02.03.2018 14:13:45.419,,5491619,,,,,,
02.03.2018 14:13:45.426,,,5491358,,,,,
02.03.2018 14:13:45.434,,,,5490863,,,,
02.03.2018 14:13:45.441,5491351,,,,,,,
02.03.2018 14:13:45.449,,5490928,,,,,,
02.03.2018 14:13:45.456,,,5490726,,,,,
02.03.2018 14:13:45.464,,,,5490348,,,,
02.03.2018 14:13:45.471,5490707,,,,,,,
02.03.2018 14:13:45.479,,5490376,,,,,,
02.03.2018 14:13:45.486,,,5490936,,,,,
02.03.2018 14:13:45.494,,,,5491102,,,,
02.03.2018 14:13:44.225,,,,,,0.26171875,0.05859375,-0.96875
02.03.2018 14:13:44.245,,,,,,0.12890625,-0.05859375,-0.9609375
02.03.2018 14:13:44.265,,,,,,0.39453125,0.16796875,-1.1796875
02.03.2018 14:13:44.285,,,,,,-0.05859375,0.24609375,-1.09375
02.03.2018 14:13:44.305,,,,,,0.08984375,0.03515625,-0.58203125
02.03.2018 14:13:44.325,,,,,,0.2578125,-0.33984375,-1.01171875
02.03.2018 14:13:45.501,5490709,,,,,,,
02.03.2018 14:13:45.509,,5490789,,,,,,
02.03.2018 14:13:45.516,,,5490846,,,,,
02.03.2018 14:13:45.524,,,,5491000,,,,
02.03.2018 14:13:45.531,5490818,,,,,,,
02.03.2018 14:13:45.539,,5490901,,,,,,
02.03.2018 14:13:45.546,,,5490816,,,,,
02.03.2018 14:13:45.554,,,,5491129,,,,
02.03.2018 14:13:45.561,5490249,,,,,,,
02.03.2018 14:13:45.569,,5490061,,,,,,
02.03.2018 14:13:45.576,,,5491449,,,,,
02.03.2018 14:13:45.584,,,,5490861,,,,
02.03.2018 14:13:45.591,5490543,,,,,,,
02.03.2018 14:13:45.599,,5491149,,,,,,
02.03.2018 14:13:45.606,,,5490711,,,,,
02.03.2018 14:13:45.614,,,,5490523,,,,
02.03.2018 14:13:45.621,5491134,,,,,,,
02.03.2018 14:13:45.629,,5490888,,,,,,
02.03.2018 14:13:45.636,,,5490683,,,,,
02.03.2018 14:13:45.644,,,,5490754,,,,
02.03.2018 14:13:45.651,5490941,,,,,,,
02.03.2018 14:13:45.659,,5490539,,,,,,
02.03.2018 14:13:45.666,,,5490716,,,,,
02.03.2018 14:13:45.674,,,,5491026,,,,
02.03.2018 14:13:45.681,5490914,,,,,,,
02.03.2018 14:13:45.689,,5490918,,,,,,
02.03.2018 14:13:45.696,,,5490018,,,,,
02.03.2018 14:13:45.704,,,,5491812,,,,
02.03.2018 14:13:45.711,5490713,,,,,,,
02.03.2018 14:13:45.719,,5491073,,,,,,
02.03.2018 14:13:45.726,,,5490863,,,,,
02.03.2018 14:13:45.734,,,,5490966,,,,
02.03.2018 14:13:44.345,,,,,,0.05859375,-0.2734375,-0.51953125
02.03.2018 14:13:44.365,,,,,,0.1484375,-0.0078125,-0.96875
02.03.2018 14:13:44.385,,,,,,0.12109375,0.1328125,-1.0546875
02.03.2018 14:13:44.405,,,,,,0.26171875,0.05859375,-0.96875
02.03.2018 14:13:44.425,,,,,,0.16796875,0.0703125,-1.04296875
02.03.2018 14:13:44.445,,,,,,0.2578125,0.03515625,-1.08984375
02.03.2018 14:13:45.742,5490602,,,,,,,
02.03.2018 14:13:45.749,,5490915,,,,,,
02.03.2018 14:13:45.757,,,5491223,,,,,
02.03.2018 14:13:45.764,,,,5491651,,,,
02.03.2018 14:13:45.772,5490828,,,,,,,
02.03.2018 14:13:45.779,,5490865,,,,,,
02.03.2018 14:13:45.787,,,5491315,,,,,
02.03.2018 14:13:45.794,,,,5491360,,,,
02.03.2018 14:13:45.802,5491402,,,,,,,
02.03.2018 14:13:45.809,,5491144,,,,,,
02.03.2018 14:13:45.817,,,5490453,,,,,
02.03.2018 14:13:45.824,,,,5490387,,,,
02.03.2018 14:13:45.832,5491111,,,,,,,
02.03.2018 14:13:45.839,,5491114,,,,,,
02.03.2018 14:13:45.847,,,5490569,,,,,
02.03.2018 14:13:45.854,,,,5490476,,,,
02.03.2018 14:13:45.862,5489962,,,,,,,
02.03.2018 14:13:45.869,,5491364,,,,,,
02.03.2018 14:13:45.877,,,5490815,,,,,
02.03.2018 14:13:45.884,,,,5490493,,,,
02.03.2018 14:13:45.892,5490446,,,,,,,
02.03.2018 14:13:45.899,,5489661,,,,,,
02.03.2018 14:13:45.907,,,5491096,,,,,
02.03.2018 14:13:45.914,,,,5491335,,,,
02.03.2018 14:13:45.922,5491408,,,,,,,
02.03.2018 14:13:45.929,,5490816,,,,,,
02.03.2018 14:13:45.937,,,5490917,,,,,
02.03.2018 14:13:45.944,,,,5490692,,,,
02.03.2018 14:13:45.952,5490708,,,,,,,
02.03.2018 14:13:45.959,,5490184,,,,,,
02.03.2018 14:13:45.967,,,5490569,,,,,
02.03.2018 14:13:45.974,,,,5491275,,,,
02.03.2018 14:13:44.465,,,,,,0.15234375,0.00390625,-1.03515625
02.03.2018 14:13:44.485,,,,,,0.1953125,-0.3125,-0.96484375
02.03.2018 14:13:44.505,,,,,,-0.02734375,-0.0703125,-1.0
02.03.2018 14:13:44.525,,,,,,-0.19921875,-0.05859375,-0.96875
02.03.2018 14:13:44.545,,,,,,-0.12890625,0.03125,-0.99609375
02.03.2018 14:13:44.565,,,,,,-0.140625,-0.12109375,-1.03515625
02.03.2018 14:13:45.982,5490818,,,,,,,
02.03.2018 14:13:45.989,,5490424,,,,,,
02.03.2018 14:13:45.997,,,5490028,,,,,
02.03.2018 14:13:46.004,,,,5491589,,,,
02.03.2018 14:13:46.012,5491836,,,,,,,
02.03.2018 14:13:46.019,,5491139,,,,,,
02.03.2018 14:13:46.027,,,5490071,,,,,
02.03.2018 14:13:46.034,,,,5490444,,,,
02.03.2018 14:13:46.042,5490858,,,,,,,
02.03.2018 14:13:46.049,,5490803,,,,,,
02.03.2018 14:13:46.057,,,5490751,,,,,
02.03.2018 14:13:46.064,,,,5491198,,,,
02.03.2018 14:13:46.072,5491496,,,,,,,
02.03.2018 14:13:46.079,,5490839,,,,,,
02.03.2018 14:13:46.087,,,5491316,,,,,
02.03.2018 14:13:46.094,,,,5490871,,,,
02.03.2018 14:13:46.102,5490715,,,,,,,
02.03.2018 14:13:46.109,,5490813,,,,,,
02.03.2018 14:13:46.117,,,5491559,,,,,
02.03.2018 14:13:46.124,,,,5490882,,,,
02.03.2018 14:13:46.132,5490158,,,,,,,
02.03.2018 14:13:46.139,,5490766,,,,,,
02.03.2018 14:13:46.147,,,5490788,,,,,
02.03.2018 14:13:46.154,,,,5491373,,,,
02.03.2018 14:13:46.162,5491050,,,,,,,
02.03.2018 14:13:46.169,,5490732,,,,,,
02.03.2018 14:13:46.177,,,5491383,,,,,
02.03.2018 14:13:46.184,,,,5490246,,,,
