"Session","Index","Timestamp","Date","Time","O2 Saturation","Beats / min","Breaths / min","Pleth Variability","Perfusion Index"
"0","1629","1506082698","Friday, 22 September 2017","14:18:18 Central European Summer Time","98","73","7","25","11"
"0","1630","1506082699","Friday, 22 September 2017","14:18:19 Central European Summer Time","98","72","7","25","12"
"0","1631","1506082700","Friday, 22 September 2017","14:18:20 Central European Summer Time","98","72","7","25","11"
"0","1632","1506082701","Friday, 22 September 2017","14:18:21 Central European Summer Time","97","72","7","25","11"
"0","1633","1506082702","Friday, 22 September 2017","14:18:22 Central European Summer Time","97","72","7","25","11"
"0","1634","1506082703","Friday, 22 September 2017","14:18:23 Central European Summer Time","97","73","7","25","12"
"0","1635","1506082704","Friday, 22 September 2017","14:18:24 Central European Summer Time","97","72","7","25","8.2"
"0","1636","1506082705","Friday, 22 September 2017","14:18:25 Central European Summer Time","97","71","7","25","7.7"
"0","1637","1506082706","Friday, 22 September 2017","14:18:26 Central European Summer Time","97","70","7","25","6.8"
"0","1638","1506082707","Friday, 22 September 2017","14:18:27 Central European Summer Time","96","70","7","25","7.4"
"0","1639","1506082708","Friday, 22 September 2017","14:18:28 Central European Summer Time","96","70","8","25","7.1"
"0","1640","1506082709","Friday, 22 September 2017","14:18:29 Central European Summer Time","96","71","8","25","6.1"
"0","1641","1506082710","Friday, 22 September 2017","14:18:30 Central European Summer Time","96","70","9","26","5.7"
"0","1642","1506082711","Friday, 22 September 2017","14:18:31 Central European Summer Time","96","70","9","26","5.5"
"0","1643","1506082712","Friday, 22 September 2017","14:18:32 Central European Summer Time","96","70","9","26","5.5"
"0","1644","1506082713","Friday, 22 September 2017","14:18:33 Central European Summer Time","96","70","9","26","5.1"
"0","1645","1506082714","Friday, 22 September 2017","14:18:34 Central European Summer Time","96","70","9","26","4.5"
"0","1646","1506082715","Friday, 22 September 2017","14:18:35 Central European Summer Time","95","70","9","26","4.3"
"0","1647","1506082716","Friday, 22 September 2017","14:18:36 Central European Summer Time","95","71","9","26","4.2"
"0","1648","1506082717","Friday, 22 September 2017","14:18:37 Central European Summer Time","95","71","9","26","4.1"
"0","1649","1506082718","Friday, 22 September 2017","14:18:38 Central European Summer Time","95","71","9","26","4.0"
"0","1650","1506082719","Friday, 22 September 2017","14:18:39 Central European Summer Time","95","70","9","26","3.9"
"0","1651","1506082720","Friday, 22 September 2017","14:18:40 Central European Summer Time","95","70","9","26","3.8"
"0","1652","1506082721","Friday, 22 September 2017","14:18:41 Central European Summer Time","94","70","9","26","3.9"
"0","1653","1506082722","Friday, 22 September 2017","14:18:42 Central European Summer Time","94","71","9","26","3.5"
"0","1654","1506082723","Friday, 22 September 2017","14:18:43 Central European Summer Time","94","71","9","26","3.6"
"0","1655","1506082724","Friday, 22 September 2017","14:18:44 Central European Summer Time","94","72","9","27","3.5"
"0","1656","1506082725","Friday, 22 September 2017","14:18:45 Central European Summer Time","94","71","9","27","3.3"
"0","1657","1506082726","Friday, 22 September 2017","14:18:46 Central European Summer Time","95","71","9","27","3.3"
"0","1658","1506082727","Friday, 22 September 2017","14:18:47 Central European Summer Time","95","72","9","27","3.2"
"0","1659","1506082728","Friday, 22 September 2017","14:18:48 Central European Summer Time","94","72","9","27","3.2"
"0","1660","1506082729","Friday, 22 September 2017","14:18:49 Central European Summer Time","94","72","9","27","3.2"
"0","1661","1506082730","Friday, 22 September 2017","14:18:50 Central European Summer Time","94","72","9","27","3.2"
"0","1662","1506082731","Friday, 22 September 2017","14:18:51 Central European Summer Time","94","72","9","27","3.2"
"0","1663","1506082732","Friday, 22 September 2017","14:18:52 Central European Summer Time","94","72","9","27","3.2"
"0","1664","1506082733","Friday, 22 September 2017","14:18:53 Central European Summer Time","94","70","9","27","3.2"
"0","1665","1506082734","Friday, 22 September 2017","14:18:54 Central European Summer Time","94","70","9","27","3.2"
"0","1666","1506082735","Friday, 22 September 2017","14:18:55 Central European Summer Time","95","70","9","27","3.3"
"0","1667","1506082736","Friday, 22 September 2017","14:18:56 Central European Summer Time","95","70","9","28","3.6"
"0","1668","1506082737","Friday, 22 September 2017","14:18:57 Central European Summer Time","95","68","9","28","3.9"
"0","1669","1506082738","Friday, 22 September 2017","14:18:58 Central European Summer Time","95","67","9","28","4.1"
"0","1670","1506082739","Friday, 22 September 2017","14:18:59 Central European Summer Time","95","67","9","28","4.1"
"0","1671","1506082740","Friday, 22 September 2017","14:19:00 Central European Summer Time","94","66","10","28","3.7"
"0","1672","1506082741","Friday, 22 September 2017","14:19:01 Central European Summer Time","94","65","10","28","3.9"
"0","1673","1506082742","Friday, 22 September 2017","14:19:02 Central European Summer Time","94","64","10","28","3.7"
"0","1674","1506082743","Friday, 22 September 2017","14:19:03 Central European Summer Time","94","64","10","28","3.7"
"0","1675","1506082744","Friday, 22 September 2017","14:19:04 Central European Summer Time","94","65","10","28","3.4"
"0","1676","1506082745","Friday, 22 September 2017","14:19:05 Central European Summer Time","94","67","10","28","3.2"
"0","1677","1506082746","Friday, 22 September 2017","14:19:06 Central European Summer Time","94","67","10","28","3.2"
"0","1678","1506082747","Friday, 22 September 2017","14:19:07 Central European Summer Time","94","67","10","28","3.1"
"0","1679","1506082748","Friday, 22 September 2017","14:19:08 Central European Summer Time","94","67","10","28","3.1"
"0","1680","1506082749","Friday, 22 September 2017","14:19:09 Central European Summer Time","94","67","10","28","3.1"
"0","1681","1506082750","Friday, 22 September 2017","14:19:10 Central European Summer Time","94","67","10","28","3.3"
"0","1682","1506082751","Friday, 22 September 2017","14:19:11 Central European Summer Time","94","69","10","29","4.1"
"0","1683","1506082752","Friday, 22 September 2017","14:19:12 Central European Summer Time","94","70","10","29","4.7"
"0","1684","1506082753","Friday, 22 September 2017","14:19:13 Central European Summer Time","94","69","11","29","5.3"
"0","1685","1506082754","Friday, 22 September 2017","14:19:14 Central European Summer Time","94","68","11","29","6.0"
"0","1686","1506082755","Friday, 22 September 2017","14:19:15 Central European Summer Time","94","69","11","29","6.4"
"0","1687","1506082756","Friday, 22 September 2017","14:19:16 Central European Summer Time","95","69","11","29","6.7"
"0","1688","1506082757","Friday, 22 September 2017","14:19:17 Central European Summer Time","95","70","11","29","6.9"
"0","1689","1506082758","Friday, 22 September 2017","14:19:18 Central European Summer Time","95","70","11","29","6.9"
"0","1690","1506082759","Friday, 22 September 2017","14:19:19 Central European Summer Time","95","71","11","29","7.2"
"0","1691","1506082760","Friday, 22 September 2017","14:19:20 Central European Summer Time","95","71","11","29","7.9"
"0","1692","1506082761","Friday, 22 September 2017","14:19:21 Central European Summer Time","94","72","11","29","8.2"
"0","1693","1506082762","Friday, 22 September 2017","14:19:22 Central European Summer Time","94","71","11","29","8.3"
"0","1694","1506082763","Friday, 22 September 2017","14:19:23 Central European Summer Time","94","71","11","29","8.2"
"0","1695","1506082764","Friday, 22 September 2017","14:19:24 Central European Summer Time","94","71","11","29","8.2"
"0","1696","1506082765","Friday, 22 September 2017","14:19:25 Central European Summer Time","94","71","11","29","7.9"
"0","1697","1506082766","Friday, 22 September 2017","14:19:26 Central European Summer Time","95","71","11","29","7.8"
"0","1698","1506082767","Friday, 22 September 2017","14:19:27 Central European Summer Time","95","71","11","29","7.8"
"0","1699","1506082768","Friday, 22 September 2017","14:19:28 Central European Summer Time","95","71","11","29","7.7"
"0","1700","1506082769","Friday, 22 September 2017","14:19:29 Central European Summer Time","96","71","11","29","6.8"
"0","1701","1506082770","Friday, 22 September 2017","14:19:30 Central European Summer Time","97","70","11","29","5.0"
"0","1702","1506082771","Friday, 22 September 2017","14:19:31 Central European Summer Time","97","69","11","29","5.8"
"0","1703","1506082772","Friday, 22 September 2017","14:19:32 Central European Summer Time","97","67","11","29","5.1"
"0","1704","1506082773","Friday, 22 September 2017","14:19:33 Central European Summer Time","96","66","11","30","5.1"
"0","1705","1506082774","Friday, 22 September 2017","14:19:34 Central European Summer Time","96","65","11","30","4.9"
"0","1706","1506082775","Friday, 22 September 2017","14:19:35 Central European Summer Time","96","65","11","30","4.8"
"0","1707","1506082776","Friday, 22 September 2017","14:19:36 Central European Summer Time","96","65","11","30","4.8"
"0","1708","1506082777","Friday, 22 September 2017","14:19:37 Central European Summer Time","96","69","11","30","4.7"
"0","1709","1506082778","Friday, 22 September 2017","14:19:38 Central European Summer Time","95","69","10","30","4.6"
"0","1710","1506082779","Friday, 22 September 2017","14:19:39 Central European Summer Time","95","71","10","30","4.6"
"0","1711","1506082780","Friday, 22 September 2017","14:19:40 Central European Summer Time","95","72","10","30","4.6"
"0","1712","1506082781","Friday, 22 September 2017","14:19:41 Central European Summer Time","95","71","10","30","5.2"
"0","1713","1506082782","Friday, 22 September 2017","14:19:42 Central European Summer Time","95","71","10","30","5.2"
"0","1714","1506082783","Friday, 22 September 2017","14:19:43 Central European Summer Time","95","71","9","30","5.5"
"0","1715","1506082784","Friday, 22 September 2017","14:19:44 Central European Summer Time","95","72","9","30","4.7"
"0","1716","1506082785","Friday, 22 September 2017","14:19:45 Central European Summer Time","95","73","9","30","4.4"
"0","1717","1506082786","Friday, 22 September 2017","14:19:46 Central European Summer Time","95","73","9","30","4.4"
"0","1718","1506082787","Friday, 22 September 2017","14:19:47 Central European Summer Time","95","70","9","30","4.2"
"0","1719","1506082788","Friday, 22 September 2017","14:19:48 Central European Summer Time","95","68","9","30","4.2"
"0","1720","1506082789","Friday, 22 September 2017","14:19:49 Central European Summer Time","95","68","9","30","4.4"
"0","1721","1506082790","Friday, 22 September 2017","14:19:50 Central European Summer Time","95","67","9","30","5.1"
"0","1722","1506082791","Friday, 22 September 2017","14:19:51 Central European Summer Time","95","66","9","31","5.8"
"0","1723","1506082792","Friday, 22 September 2017","14:19:52 Central European Summer Time","94","68","9","31","6.3"
"0","1724","1506082793","Friday, 22 September 2017","14:19:53 Central European Summer Time","94","67","9","31","6.8"
"0","1725","1506082794","Friday, 22 September 2017","14:19:54 Central European Summer Time","94","69","9","31","8.4"
"0","1726","1506082795","Friday, 22 September 2017","14:19:55 Central European Summer Time","94","69","9","31","8.4"
"0","1727","1506082796","Friday, 22 September 2017","14:19:56 Central European Summer Time","94","70","9","31","9.2"
"0","1728","1506082797","Friday, 22 September 2017","14:19:57 Central European Summer Time","94","70","9","31","9.2"
"0","1729","1506082798","Friday, 22 September 2017","14:19:58 Central European Summer Time","94","70","9","31","9.7"
"0","1730","1506082799","Friday, 22 September 2017","14:19:59 Central European Summer Time","94","70","9","31","10"
"0","1731","1506082800","Friday, 22 September 2017","14:20:00 Central European Summer Time","95","71","9","31","10"
"0","1732","1506082801","Friday, 22 September 2017","14:20:01 Central European Summer Time","95","71","9","31","11"
"0","1733","1506082802","Friday, 22 September 2017","14:20:02 Central European Summer Time","96","74","9","31","11"
"0","1734","1506082803","Friday, 22 September 2017","14:20:03 Central European Summer Time","97","74","9","31","11"
"0","1735","1506082804","Friday, 22 September 2017","14:20:04 Central European Summer Time","97","76","9","32","11"
"0","1736","1506082805","Friday, 22 September 2017","14:20:05 Central European Summer Time","97","76","9","32","11"
"0","1737","1506082806","Friday, 22 September 2017","14:20:06 Central European Summer Time","98","78","9","32","11"
"0","1738","1506082807","Friday, 22 September 2017","14:20:07 Central European Summer Time","98","78","9","32","11"
"0","1739","1506082808","Friday, 22 September 2017","14:20:08 Central European Summer Time","98","78","9","32","11"
"0","1740","1506082809","Friday, 22 September 2017","14:20:09 Central European Summer Time","98","76","9","32","11"
"0","1741","1506082810","Friday, 22 September 2017","14:20:10 Central European Summer Time","98","75","9","32","12"
"0","1742","1506082811","Friday, 22 September 2017","14:20:11 Central European Summer Time","98","74","9","32","13"
"0","1743","1506082812","Friday, 22 September 2017","14:20:12 Central European Summer Time","98","71","9","32","14"
"0","1744","1506082813","Friday, 22 September 2017","14:20:13 Central European Summer Time","98","71","9","32","14"
"0","1745","1506082814","Friday, 22 September 2017","14:20:14 Central European Summer Time","98","70","9","33","15"
"0","1746","1506082815","Friday, 22 September 2017","14:20:15 Central European Summer Time","98","68","9","33","15"
"0","1747","1506082816","Friday, 22 September 2017","14:20:16 Central European Summer Time","98","68","9","33","15"
"0","1748","1506082817","Friday, 22 September 2017","14:20:17 Central European Summer Time","98","66","9","33","15"
"0","1749","1506082818","Friday, 22 September 2017","14:20:18 Central European Summer Time","98","64","9","33","15"
"0","1750","1506082819","Friday, 22 September 2017","14:20:19 Central European Summer Time","98","64","9","33","15"
"0","1751","1506082820","Friday, 22 September 2017","14:20:20 Central European Summer Time","98","66","9","33","15"
"0","1752","1506082821","Friday, 22 September 2017","14:20:21 Central European Summer Time","98","66","14","33","15"
"0","1753","1506082822","Friday, 22 September 2017","14:20:22 Central European Summer Time","98","66","14","33","15"
"0","1754","1506082823","Friday, 22 September 2017","14:20:23 Central European Summer Time","98","66","14","33","15"
"0","1755","1506082824","Friday, 22 September 2017","14:20:24 Central European Summer Time","98","65","14","33","14"
"0","1756","1506082825","Friday, 22 September 2017","14:20:25 Central European Summer Time","98","65","15","33","14"
"0","1757","1506082826","Friday, 22 September 2017","14:20:26 Central European Summer Time","98","66","14","34","14"
"0","1758","1506082827","Friday, 22 September 2017","14:20:27 Central European Summer Time","98","68","14","34","14"
"0","1759","1506082828","Friday, 22 September 2017","14:20:28 Central European Summer Time","98","68","13","34","14"
"0","1760","1506082829","Friday, 22 September 2017","14:20:29 Central European Summer Time","98","67","13","34","14"
"0","1761","1506082830","Friday, 22 September 2017","14:20:30 Central European Summer Time","98","68","12","34","14"
"0","1762","1506082831","Friday, 22 September 2017","14:20:31 Central European Summer Time","98","68","12","34","14"
"0","1763","1506082832","Friday, 22 September 2017","14:20:32 Central European Summer Time","98","68","11","34","14"
"0","1764","1506082833","Friday, 22 September 2017","14:20:33 Central European Summer Time","98","68","11","34","14"
"0","1765","1506082834","Friday, 22 September 2017","14:20:34 Central European Summer Time","98","69","11","34","15"
"0","1766","1506082835","Friday, 22 September 2017","14:20:35 Central European Summer Time","98","68","11","34","16"
"0","1767","1506082836","Friday, 22 September 2017","14:20:36 Central European Summer Time","98","68","11","34","16"
"0","1768","1506082837","Friday, 22 September 2017","14:20:37 Central European Summer Time","98","68","11","34","16"
"0","1769","1506082838","Friday, 22 September 2017","14:20:38 Central European Summer Time","98","68","11","34","15"
"0","1770","1506082839","Friday, 22 September 2017","14:20:39 Central European Summer Time","98","67","10","34","16"
"0","1771","1506082840","Friday, 22 September 2017","14:20:40 Central European Summer Time","98","67","10","34","16"
"0","1772","1506082841","Friday, 22 September 2017","14:20:41 Central European Summer Time","98","67","10","34","16"
"0","1773","1506082842","Friday, 22 September 2017","14:20:42 Central European Summer Time","98","68","10","34","16"
"0","1774","1506082843","Friday, 22 September 2017","14:20:43 Central European Summer Time","98","69","11","34","15"
"0","1775","1506082844","Friday, 22 September 2017","14:20:44 Central European Summer Time","98","69","11","34","15"
"0","1776","1506082845","Friday, 22 September 2017","14:20:45 Central European Summer Time","98","69","11","34","13"
"0","1777","1506082846","Friday, 22 September 2017","14:20:46 Central European Summer Time","98","69","12","34","13"
"0","1778","1506082847","Friday, 22 September 2017","14:20:47 Central European Summer Time","98","70","12","34","13"
"0","1779","1506082848","Friday, 22 September 2017","14:20:48 Central European Summer Time","98","70","12","34","13"
"0","1780","1506082849","Friday, 22 September 2017","14:20:49 Central European Summer Time","98","71","12","34","12"
"0","1781","1506082850","Friday, 22 September 2017","14:20:50 Central European Summer Time","98","71","11","34","12"
"0","1782","1506082851","Friday, 22 September 2017","14:20:51 Central European Summer Time","98","71","11","34","12"
"0","1783","1506082852","Friday, 22 September 2017","14:20:52 Central European Summer Time","98","70","11","34","13"
"0","1784","1506082853","Friday, 22 September 2017","14:20:53 Central European Summer Time","98","70","11","34","14"
"0","1785","1506082854","Friday, 22 September 2017","14:20:54 Central European Summer Time","98","70","11","34","14"
"0","1786","1506082855","Friday, 22 September 2017","14:20:55 Central European Summer Time","97","70","11","34","14"
"0","1787","1506082856","Friday, 22 September 2017","14:20:56 Central European Summer Time","97","69","11","34","15"
"0","1788","1506082857","Friday, 22 September 2017","14:20:57 Central European Summer Time","97","69","12","34","16"
"0","1789","1506082858","Friday, 22 September 2017","14:20:58 Central European Summer Time","97","69","12","34","16"
"0","1790","1506082859","Friday, 22 September 2017","14:20:59 Central European Summer Time","97","68","12","34","16"
"0","1791","1506082860","Friday, 22 September 2017","14:21:00 Central European Summer Time","97","67","12","34","17"
"0","1792","1506082861","Friday, 22 September 2017","14:21:01 Central European Summer Time","97","66","12","34","17"
"0","1793","1506082862","Friday, 22 September 2017","14:21:02 Central European Summer Time","97","66","13","34","17"
"0","1794","1506082863","Friday, 22 September 2017","14:21:03 Central European Summer Time","97","65","13","34","17"
"0","1795","1506082864","Friday, 22 September 2017","14:21:04 Central European Summer Time","97","65","13","34","17"
"0","1796","1506082865","Friday, 22 September 2017","14:21:05 Central European Summer Time","97","67","13","34","17"
"0","1797","1506082866","Friday, 22 September 2017","14:21:06 Central European Summer Time","97","67","13","34","17"
"0","1798","1506082867","Friday, 22 September 2017","14:21:07 Central European Summer Time","97","69","13","34","16"
"0","1799","1506082868","Friday, 22 September 2017","14:21:08 Central European Summer Time","97","71","14","34","15"
"0","1800","1506082869","Friday, 22 September 2017","14:21:09 Central European Summer Time","97","72","14","34","14"
"0","1801","1506082870","Friday, 22 September 2017","14:21:10 Central European Summer Time","97","71","14","34","14"
"0","1802","1506082871","Friday, 22 September 2017","14:21:11 Central European Summer Time","97","71","14","34","14"
"0","1803","1506082872","Friday, 22 September 2017","14:21:12 Central European Summer Time","97","71","14","34","14"
"0","1804","1506082873","Friday, 22 September 2017","14:21:13 Central European Summer Time","97","71","14","34","16"
"0","1805","1506082874","Friday, 22 September 2017","14:21:14 Central European Summer Time","97","71","14","34","17"
"0","1806","1506082875","Friday, 22 September 2017","14:21:15 Central European Summer Time","97","69","15","34","17"
"0","1807","1506082876","Friday, 22 September 2017","14:21:16 Central European Summer Time","97","69","15","34","17"
"0","1808","1506082877","Friday, 22 September 2017","14:21:17 Central European Summer Time","97","68","15","33","15"
"0","1809","1506082878","Friday, 22 September 2017","14:21:18 Central European Summer Time","97","67","15","33","15"
"0","1810","1506082879","Friday, 22 September 2017","14:21:19 Central European Summer Time","97","67","15","33","15"
"0","1811","1506082880","Friday, 22 September 2017","14:21:20 Central European Summer Time","97","67","15","33","14"
"0","1812","1506082881","Friday, 22 September 2017","14:21:21 Central European Summer Time","97","67","15","33","14"
"0","1813","1506082882","Friday, 22 September 2017","14:21:22 Central European Summer Time","97","68","16","33","13"
"0","1814","1506082883","Friday, 22 September 2017","14:21:23 Central European Summer Time","97","68","16","33","12"
"0","1815","1506082884","Friday, 22 September 2017","14:21:24 Central European Summer Time","97","68","16","33","12"
"0","1816","1506082885","Friday, 22 September 2017","14:21:25 Central European Summer Time","97","69","16","33","12"
"0","1817","1506082886","Friday, 22 September 2017","14:21:26 Central European Summer Time","97","69","16","33","9.6"
"0","1818","1506082887","Friday, 22 September 2017","14:21:27 Central European Summer Time","97","70","16","33","8.9"
"0","1819","1506082888","Friday, 22 September 2017","14:21:28 Central European Summer Time","97","71","16","33","7.2"
"0","1820","1506082889","Friday, 22 September 2017","14:21:29 Central European Summer Time","97","71","16","33","7.2"
"0","1821","1506082890","Friday, 22 September 2017","14:21:30 Central European Summer Time","97","72","16","33","7.6"
"0","1822","1506082891","Friday, 22 September 2017","14:21:31 Central European Summer Time","97","73","16","32","7.1"
"0","1823","1506082892","Friday, 22 September 2017","14:21:32 Central European Summer Time","97","75","16","32","6.9"
"0","1824","1506082893","Friday, 22 September 2017","14:21:33 Central European Summer Time","97","74","16","32","7.1"
"0","1825","1506082894","Friday, 22 September 2017","14:21:34 Central European Summer Time","97","74","16","32","7.1"
"0","1826","1506082895","Friday, 22 September 2017","14:21:35 Central European Summer Time","97","74","16","32","7.8"
"0","1827","1506082896","Friday, 22 September 2017","14:21:36 Central European Summer Time","97","74","15","32","8.2"
"0","1828","1506082897","Friday, 22 September 2017","14:21:37 Central European Summer Time","97","73","15","32","8.8"
"0","1829","1506082898","Friday, 22 September 2017","14:21:38 Central European Summer Time","97","74","15","32","9.7"
"0","1830","1506082899","Friday, 22 September 2017","14:21:39 Central European Summer Time","97","74","15","32","10"
"0","1831","1506082900","Friday, 22 September 2017","14:21:40 Central European Summer Time","97","73","14","32","10"
"0","1832","1506082901","Friday, 22 September 2017","14:21:41 Central European Summer Time","97","71","14","32","10"
"0","1833","1506082902","Friday, 22 September 2017","14:21:42 Central European Summer Time","97","71","14","32","10"
"0","1834","1506082903","Friday, 22 September 2017","14:21:43 Central European Summer Time","97","71","14","32","10"
"0","1835","1506082904","Friday, 22 September 2017","14:21:44 Central European Summer Time","97","71","14","32","11"
"0","1836","1506082905","Friday, 22 September 2017","14:21:45 Central European Summer Time","97","72","14","32","11"
"0","1837","1506082906","Friday, 22 September 2017","14:21:46 Central European Summer Time","97","71","13","32","8.8"
"0","1838","1506082907","Friday, 22 September 2017","14:21:47 Central European Summer Time","97","69","13","32","9.4"
"0","1839","1506082908","Friday, 22 September 2017","14:21:48 Central European Summer Time","97","69","13","32","9.4"
"0","1840","1506082909","Friday, 22 September 2017","14:21:49 Central European Summer Time","97","68","13","32","9.0"
"0","1841","1506082910","Friday, 22 September 2017","14:21:50 Central European Summer Time","97","67","13","32","8.5"
"0","1842","1506082911","Friday, 22 September 2017","14:21:51 Central European Summer Time","97","67","13","32","8.1"
"0","1843","1506082912","Friday, 22 September 2017","14:21:52 Central European Summer Time","97","67","13","32","8.1"
"0","1844","1506082913","Friday, 22 September 2017","14:21:53 Central European Summer Time","97","67","13","32","7.7"
"0","1845","1506082914","Friday, 22 September 2017","14:21:54 Central European Summer Time","97","66","13","32","7.5"
"0","1846","1506082915","Friday, 22 September 2017","14:21:55 Central European Summer Time","97","64","13","32","7.4"
"0","1847","1506082916","Friday, 22 September 2017","14:21:56 Central European Summer Time","97","64","12","32","7.5"
"0","1848","1506082917","Friday, 22 September 2017","14:21:57 Central European Summer Time","97","64","12","32","7.8"
"0","1849","1506082918","Friday, 22 September 2017","14:21:58 Central European Summer Time","97","65","12","32","8.0"
"0","1850","1506082919","Friday, 22 September 2017","14:21:59 Central European Summer Time","96","66","12","32","8.0"
"0","1851","1506082920","Friday, 22 September 2017","14:22:00 Central European Summer Time","96","66","12","32","8.0"
"0","1852","1506082921","Friday, 22 September 2017","14:22:01 Central European Summer Time","96","66","12","32","8.1"
"0","1853","1506082922","Friday, 22 September 2017","14:22:02 Central European Summer Time","96","67","11","32","7.4"
"0","1854","1506082923","Friday, 22 September 2017","14:22:03 Central European Summer Time","96","68","11","32","6.6"
"0","1855","1506082924","Friday, 22 September 2017","14:22:04 Central European Summer Time","96","70","11","32","6.1"
"0","1856","1506082925","Friday, 22 September 2017","14:22:05 Central European Summer Time","96","74","11","32","6.2"
"0","1857","1506082926","Friday, 22 September 2017","14:22:06 Central European Summer Time","96","74","11","32","6.2"
"0","1858","1506082927","Friday, 22 September 2017","14:22:07 Central European Summer Time","96","75","12","32","6.0"
"0","1859","1506082928","Friday, 22 September 2017","14:22:08 Central European Summer Time","96","76","12","32","6.0"
"0","1860","1506082929","Friday, 22 September 2017","14:22:09 Central European Summer Time","96","76","12","32","6.1"
"0","1861","1506082930","Friday, 22 September 2017","14:22:10 Central European Summer Time","96","76","12","32","6.1"
"0","1862","1506082931","Friday, 22 September 2017","14:22:11 Central European Summer Time","96","77","12","32","6.8"
"0","1863","1506082932","Friday, 22 September 2017","14:22:12 Central European Summer Time","95","77","12","32","7.1"
"0","1864","1506082933","Friday, 22 September 2017","14:22:13 Central European Summer Time","95","76","11","32","7.5"
"0","1865","1506082934","Friday, 22 September 2017","14:22:14 Central European Summer Time","95","75","11","32","7.6"
"0","1866","1506082935","Friday, 22 September 2017","14:22:15 Central European Summer Time","95","74","11","32","7.7"
"0","1867","1506082936","Friday, 22 September 2017","14:22:16 Central European Summer Time","95","72","11","32","7.7"
"0","1868","1506082937","Friday, 22 September 2017","14:22:17 Central European Summer Time","95","72","11","32","7.6"
"0","1869","1506082938","Friday, 22 September 2017","14:22:18 Central European Summer Time","95","72","11","32","7.6"
"0","1870","1506082939","Friday, 22 September 2017","14:22:19 Central European Summer Time","96","73","11","32","7.5"
"0","1871","1506082940","Friday, 22 September 2017","14:22:20 Central European Summer Time","96","73","11","32","7.5"
"0","1872","1506082941","Friday, 22 September 2017","14:22:21 Central European Summer Time","96","72","11","32","7.4"
"0","1873","1506082942","Friday, 22 September 2017","14:22:22 Central European Summer Time","96","72","11","32","6.9"
"0","1874","1506082943","Friday, 22 September 2017","14:22:23 Central European Summer Time","96","72","11","32","6.9"
"0","1875","1506082944","Friday, 22 September 2017","14:22:24 Central European Summer Time","96","72","11","32","6.2"
"0","1876","1506082945","Friday, 22 September 2017","14:22:25 Central European Summer Time","96","72","11","32","5.6"
"0","1877","1506082946","Friday, 22 September 2017","14:22:26 Central European Summer Time","96","71","11","32","5.8"
"0","1878","1506082947","Friday, 22 September 2017","14:22:27 Central European Summer Time","96","71","11","32","5.5"
"0","1879","1506082948","Friday, 22 September 2017","14:22:28 Central European Summer Time","96","71","11","32","5.5"
"0","1880","1506082949","Friday, 22 September 2017","14:22:29 Central European Summer Time","96","71","10","32","5.6"
"0","1881","1506082950","Friday, 22 September 2017","14:22:30 Central European Summer Time","95","74","10","32","5.8"
"0","1882","1506082951","Friday, 22 September 2017","14:22:31 Central European Summer Time","95","74","10","32","6.0"
"0","1883","1506082952","Friday, 22 September 2017","14:22:32 Central European Summer Time","95","74","10","32","6.2"
"0","1884","1506082953","Friday, 22 September 2017","14:22:33 Central European Summer Time","95","74","10","32","6.4"
"0","1885","1506082954","Friday, 22 September 2017","14:22:34 Central European Summer Time","95","73","10","32","6.5"
"0","1886","1506082955","Friday, 22 September 2017","14:22:35 Central European Summer Time","95","73","10","32","6.2"
"0","1887","1506082956","Friday, 22 September 2017","14:22:36 Central European Summer Time","95","73","10","32","6.6"
"0","1888","1506082957","Friday, 22 September 2017","14:22:37 Central European Summer Time","95","73","10","32","6.6"
"0","1889","1506082958","Friday, 22 September 2017","14:22:38 Central European Summer Time","95","73","10","32","5.9"
"0","1890","1506082959","Friday, 22 September 2017","14:22:39 Central European Summer Time","95","71","10","32","4.7"
"0","1891","1506082960","Friday, 22 September 2017","14:22:40 Central European Summer Time","95","71","10","32","4.7"
"0","1892","1506082961","Friday, 22 September 2017","14:22:41 Central European Summer Time","95","70","10","32","4.0"
"0","1893","1506082962","Friday, 22 September 2017","14:22:42 Central European Summer Time","95","69","10","32","3.6"
"0","1894","1506082963","Friday, 22 September 2017","14:22:43 Central European Summer Time","95","69","10","32","3.6"
"0","1895","1506082964","Friday, 22 September 2017","14:22:44 Central European Summer Time","95","68","10","32","3.4"
"0","1896","1506082965","Friday, 22 September 2017","14:22:45 Central European Summer Time","95","68","10","32","3.4"
"0","1897","1506082966","Friday, 22 September 2017","14:22:46 Central European Summer Time","95","68","10","32","3.1"
"0","1898","1506082967","Friday, 22 September 2017","14:22:47 Central European Summer Time","94","66","10","32","3.4"
"0","1899","1506082968","Friday, 22 September 2017","14:22:48 Central European Summer Time","94","65","10","31","3.4"
"0","1900","1506082969","Friday, 22 September 2017","14:22:49 Central European Summer Time","94","65","10","31","3.4"
"0","1901","1506082970","Friday, 22 September 2017","14:22:50 Central European Summer Time","94","64","10","31","3.4"
"0","1902","1506082971","Friday, 22 September 2017","14:22:51 Central European Summer Time","94","64","10","31","3.3"
"0","1903","1506082972","Friday, 22 September 2017","14:22:52 Central European Summer Time","94","64","10","31","3.2"
"0","1904","1506082973","Friday, 22 September 2017","14:22:53 Central European Summer Time","94","63","10","31","3.0"
"0","1905","1506082974","Friday, 22 September 2017","14:22:54 Central European Summer Time","94","64","10","31","3.0"
